Date,Location,MinTemp,MaxTemp,RainToday,RainTomorrow
2012-07-12,Mildura,8.1,20.5,Yes,Yes
2012-07-13,Mildura,8.5,17.5,Yes,No
2012-07-14,Mildura,5.4,14.3,No,No
2012-07-15,Mildura,3.7,16.3,No,No
2012-07-16,Mildura,5.9,18.5,No,No
2012-07-17,Mildura,2.8,17.9,No,No
2012-07-18,Mildura,4.3,14.7,No,No
2012-07-19,Mildura,-0.4,14.7,No,No
2012-07-20,Mildura,4.1,17.0,No,No
2012-07-21,Mildura,5.6,17.2,No,No
2012-07-22,Mildura,4.7,17.8,No,No
2012-07-23,Mildura,3.5,17.2,No,No
2012-07-24,Mildura,4.9,16.9,No,No
2012-07-25,Mildura,5.4,19.8,No,Yes
2012-07-26,Mildura,5.3,16.3,Yes,No
2012-07-27,Mildura,7.5,16.2,No,No
2012-07-28,Mildura,5.3,15.7,No,No
2012-07-29,Mildura,3.5,13.7,No,No
2012-07-30,Mildura,2.4,14.6,No,No
2012-07-31,Mildura,3.0,13.7,No,No
2012-08-01,Mildura,-0.9,15.5,No,No
2012-08-02,Mildura,1.4,16.6,No,No
2012-08-03,Mildura,2.8,18.6,No,No
2012-08-04,Mildura,4.2,19.5,No,No
2012-08-05,Mildura,7.7,19.6,No,No
2012-08-06,Mildura,3.2,14.8,No,No
2012-08-07,Mildura,0.7,19.4,No,No
2012-08-08,Mildura,7.6,18.6,No,Yes
2012-08-09,Mildura,6.2,15.4,Yes,No
2012-08-10,Mildura,3.5,14.9,No,No
2012-08-11,Mildura,6.5,17.0,No,No
2012-08-12,Mildura,4.0,16.4,No,No
2012-08-13,Mildura,0.8,19.6,No,No
2012-08-14,Mildura,8.2,18.9,No,No
2012-08-15,Mildura,5.0,18.0,No,No
2012-08-16,Mildura,7.3,18.2,No,Yes
2012-08-17,Mildura,6.6,13.2,Yes,Yes
2012-08-18,Mildura,3.8,15.7,Yes,No
2012-08-19,Mildura,7.5,15.8,No,No
2012-08-20,Mildura,9.3,17.3,No,No
2012-08-21,Mildura,6.3,20.6,No,No
2012-08-22,Mildura,11.1,22.2,No,Yes
2012-08-23,Mildura,7.9,18.7,Yes,No
2012-08-24,Mildura,6.1,16.7,No,No
2012-08-25,Mildura,3.6,16.2,No,No
2012-08-26,Mildura,7.0,15.5,No,No
2012-08-27,Mildura,0.2,18.6,No,No
2012-08-28,Mildura,6.5,22.8,No,No
2012-08-29,Mildura,12.3,20.8,No,No
2012-08-30,Mildura,6.5,15.8,No,No
2012-08-31,Mildura,1.8,18.5,No,No
2012-09-01,Mildura,5.4,18.5,No,No
2012-09-02,Mildura,3.2,23.6,No,No
2012-09-03,Mildura,6.1,25.7,No,No
2012-09-04,Mildura,7.8,27.1,No,No
2012-09-05,Mildura,14.7,23.1,No,No
2012-09-06,Mildura,10.4,21.8,No,No
2012-09-07,Mildura,7.7,17.4,No,No
2012-09-08,Mildura,7.0,19.1,No,No
2012-09-09,Mildura,10.0,19.8,No,No
2012-09-10,Mildura,3.6,23.6,No,No
2012-09-11,Mildura,2.9,25.8,No,No
2012-09-12,Mildura,9.0,29.9,No,No
2012-09-13,Mildura,7.2,18.2,No,No
2012-09-14,Mildura,3.7,18.8,No,No
2012-09-15,Mildura,9.3,21.0,No,No
2012-09-16,Mildura,8.4,23.1,No,No
2012-09-17,Mildura,7.0,20.9,No,Yes
2012-09-18,Mildura,8.4,19.3,Yes,No
2012-09-19,Mildura,5.7,20.1,No,No
2012-09-20,Mildura,9.9,30.8,No,No
2012-09-21,Mildura,9.2,23.3,No,No
2012-09-22,Mildura,6.7,25.7,No,No
2012-09-23,Mildura,11.2,21.4,No,No
2012-09-24,Mildura,5.5,18.3,No,No
2012-09-25,Mildura,1.7,21.6,No,No
2012-09-26,Mildura,7.0,26.0,No,No
2012-09-27,Mildura,16.0,36.4,No,No
2012-09-28,Mildura,17.9,21.8,No,No
2012-09-29,Mildura,6.9,17.5,No,No
2012-09-30,Mildura,2.6,18.7,No,No
2012-10-01,Mildura,5.5,22.1,No,No
2012-10-02,Mildura,5.0,24.2,No,No
2012-10-03,Mildura,6.5,30.2,No,No
2012-10-04,Mildura,9.5,33.7,No,No
2012-10-05,Mildura,14.0,25.6,No,Yes
2012-10-06,Mildura,12.1,21.4,Yes,No
2012-10-07,Mildura,3.4,20.0,No,No
2012-10-08,Mildura,4.4,22.9,No,No
2012-10-09,Mildura,7.2,22.5,No,No
2012-10-10,Mildura,6.0,18.9,No,No
2012-10-11,Mildura,3.4,15.1,No,Yes
2012-10-12,Mildura,6.8,20.0,Yes,No
2012-10-13,Mildura,4.1,22.9,No,No
2012-10-14,Mildura,6.0,28.6,No,No
2012-10-15,Mildura,14.6,32.8,No,No
2012-10-16,Mildura,14.9,26.6,No,No
2012-10-17,Mildura,5.7,22.4,No,No
2012-10-18,Mildura,7.1,28.0,No,No
2012-10-19,Mildura,13.7,34.9,No,No
2012-10-20,Mildura,7.7,29.2,No,No
2012-10-21,Mildura,12.9,25.7,No,No
2012-10-22,Mildura,6.4,23.3,No,No
2012-10-23,Mildura,8.9,28.3,No,No
2012-10-24,Mildura,13.2,32.4,No,No
2012-10-25,Mildura,13.9,23.3,No,No
2012-10-26,Mildura,5.7,22.1,No,No
2012-10-27,Mildura,5.2,23.9,No,No
2012-10-28,Mildura,5.9,26.6,No,No
2012-10-29,Mildura,8.1,31.2,No,No
2012-10-30,Mildura,9.6,34.0,No,No
2012-10-31,Mildura,18.1,37.7,No,No
2012-11-01,Mildura,12.8,24.3,No,No
2012-11-02,Mildura,6.9,23.8,No,No
2012-11-03,Mildura,11.6,27.8,No,No
2012-11-04,Mildura,13.2,37.1,No,No
2012-11-05,Mildura,23.4,33.3,No,No
2012-11-06,Mildura,17.0,27.6,No,Yes
2012-11-07,Mildura,15.3,28.7,Yes,No
2012-11-08,Mildura,10.7,26.6,No,No
2012-11-09,Mildura,7.7,25.2,No,No
2012-11-10,Mildura,7.2,25.5,No,No
2012-11-11,Mildura,9.3,31.9,No,No
2012-11-12,Mildura,16.7,31.5,No,No
2012-11-13,Mildura,9.1,26.0,No,No
2012-11-14,Mildura,8.0,29.2,No,No
2012-11-15,Mildura,11.5,27.7,No,No
2012-11-16,Mildura,13.1,26.1,No,No
2012-11-17,Mildura,8.7,26.5,No,No
2012-11-18,Mildura,8.8,26.3,No,No
2012-11-19,Mildura,9.4,28.8,No,No
2012-11-20,Mildura,12.3,33.7,No,No
2012-11-21,Mildura,15.3,27.9,No,No
2012-11-22,Mildura,10.6,29.3,No,No
2012-11-23,Mildura,12.4,32.3,No,No
2012-11-24,Mildura,17.8,38.2,No,No
2012-11-25,Mildura,18.1,37.1,No,No
2012-11-26,Mildura,21.2,35.5,No,No
2012-11-27,Mildura,21.2,37.4,No,No
2012-11-28,Mildura,20.6,39.8,No,No
2012-11-29,Mildura,23.2,45.5,No,No
2012-11-30,Mildura,23.9,31.9,No,No
2013-01-01,Mildura,16.4,36.4,No,No
2013-01-02,Mildura,15.8,34.1,No,No
2013-01-03,Mildura,16.9,40.0,No,No
2013-01-04,Mildura,23.8,44.2,No,No
2013-01-05,Mildura,22.7,44.0,No,No
2013-01-06,Mildura,19.7,40.7,No,No
2013-01-07,Mildura,20.7,44.2,No,No
2013-01-08,Mildura,25.2,38.9,No,No
2013-01-09,Mildura,11.4,27.4,No,No
2013-01-10,Mildura,11.8,32.6,No,No
2013-01-11,Mildura,18.3,43.3,No,No
2013-01-12,Mildura,19.4,30.8,No,No
2013-01-13,Mildura,19.0,24.6,No,Yes
2013-01-14,Mildura,8.5,25.9,Yes,No
2013-01-15,Mildura,11.9,34.9,No,No
2013-01-16,Mildura,16.3,38.7,No,No
2013-01-17,Mildura,20.4,45.0,No,No
2013-01-18,Mildura,27.6,35.2,No,No
2013-01-19,Mildura,17.3,30.0,No,No
2013-01-20,Mildura,14.1,33.7,No,No
2013-01-21,Mildura,15.5,37.4,No,No
2013-01-22,Mildura,15.5,33.6,No,No
2013-01-23,Mildura,17.0,32.7,No,No
2013-01-24,Mildura,15.7,39.4,No,No
2013-01-25,Mildura,22.6,31.3,No,No
2013-01-26,Mildura,13.6,30.2,No,No
2013-01-27,Mildura,12.8,30.1,No,No
2013-01-28,Mildura,14.7,30.9,No,No
2013-01-29,Mildura,13.3,26.7,No,No
2013-01-30,Mildura,11.1,29.0,No,No
2013-01-31,Mildura,14.4,30.9,No,No
2013-03-01,Mildura,11.1,28.9,No,No
2013-03-02,Mildura,14.5,29.1,No,No
2013-03-03,Mildura,16.7,30.6,No,No
2013-03-04,Mildura,19.1,33.7,No,No
2013-03-05,Mildura,20.5,34.5,No,No
2013-03-06,Mildura,22.7,34.9,No,No
2013-03-07,Mildura,24.1,36.7,No,No
2013-03-08,Mildura,19.8,36.7,No,No
2013-03-09,Mildura,19.9,36.2,No,No
2013-03-10,Mildura,19.1,36.9,No,No
2013-03-11,Mildura,20.6,37.2,No,No
2013-03-12,Mildura,20.6,38.1,No,No
2013-03-13,Mildura,21.7,29.0,No,No
2013-03-14,Mildura,11.7,27.2,No,No
2013-03-15,Mildura,13.0,29.1,No,No
2013-03-16,Mildura,12.9,27.7,No,No
2013-03-17,Mildura,9.4,23.4,No,No
2013-03-18,Mildura,8.0,24.8,No,No
2013-03-19,Mildura,10.7,27.9,No,No
2013-03-20,Mildura,10.1,33.1,No,No
2013-03-21,Mildura,17.4,30.2,No,No
2013-03-22,Mildura,10.0,23.6,No,No
2013-03-23,Mildura,9.6,27.0,No,No
2013-03-24,Mildura,11.8,28.7,No,No
2013-03-25,Mildura,11.5,29.0,No,No
2013-03-26,Mildura,14.6,34.8,No,No
2013-03-27,Mildura,20.4,37.8,No,Yes
2013-03-28,Mildura,15.3,23.9,Yes,No
2013-03-29,Mildura,8.1,21.3,No,No
2013-03-30,Mildura,7.4,21.4,No,No
2013-03-31,Mildura,11.9,24.8,No,No
2013-04-01,Mildura,10.4,22.5,No,No
2013-04-02,Mildura,11.2,25.9,No,No
2013-04-03,Mildura,12.0,22.7,No,No
2013-04-04,Mildura,7.2,24.2,No,No
2013-04-05,Mildura,9.6,31.0,No,No
2013-04-06,Mildura,14.5,31.1,No,No
2013-04-07,Mildura,13.7,32.1,No,No
2013-04-08,Mildura,14.8,31.3,No,No
2013-04-09,Mildura,12.6,30.8,No,No
2013-04-10,Mildura,11.8,31.5,No,No
2013-04-11,Mildura,11.4,31.0,No,No
2013-04-12,Mildura,12.9,32.4,No,No
2013-04-13,Mildura,15.8,32.8,No,No
2013-04-14,Mildura,16.3,28.8,No,No
2013-04-15,Mildura,9.9,24.1,No,No
2013-04-16,Mildura,7.0,21.9,No,No
2013-04-17,Mildura,6.6,23.1,No,No
2013-04-18,Mildura,6.4,22.3,No,No
2013-04-19,Mildura,6.1,19.7,No,No
2013-04-20,Mildura,1.1,20.3,No,No
2013-04-21,Mildura,4.3,16.7,No,Yes
2013-04-22,Mildura,8.7,21.3,Yes,No
2013-04-23,Mildura,8.5,20.1,No,No
2013-04-24,Mildura,10.8,22.0,No,No
2013-04-25,Mildura,8.3,24.7,No,No
2013-04-26,Mildura,8.0,24.9,No,No
2013-04-27,Mildura,11.0,28.4,No,No
2013-04-28,Mildura,15.7,26.6,No,Yes
2013-04-29,Mildura,13.8,16.9,Yes,Yes
2013-04-30,Mildura,10.8,20.3,Yes,No
2013-05-01,Mildura,11.1,20.6,No,No
2013-05-02,Mildura,3.2,19.7,No,No
2013-05-03,Mildura,1.9,24.0,No,No
2013-05-04,Mildura,11.1,20.7,No,No
2013-05-05,Mildura,3.9,18.2,No,No
2013-05-06,Mildura,4.6,20.4,No,No
2013-05-07,Mildura,9.7,26.2,No,No
2013-05-08,Mildura,9.5,28.5,No,No
2013-05-09,Mildura,13.0,27.5,No,No
2013-05-10,Mildura,11.4,26.7,No,No
2013-05-11,Mildura,9.7,27.1,No,No
2013-05-12,Mildura,12.8,20.1,No,Yes
2013-05-13,Mildura,10.7,16.0,Yes,No
2013-05-14,Mildura,7.6,15.5,No,No
2013-05-15,Mildura,9.2,18.6,No,Yes
2013-05-16,Mildura,10.0,17.4,Yes,No
2013-05-17,Mildura,5.5,17.4,No,No
2013-05-18,Mildura,8.2,18.6,No,No
2013-05-19,Mildura,3.8,21.3,No,No
2013-05-20,Mildura,8.2,24.6,No,No
2013-05-21,Mildura,7.9,21.6,No,Yes
2013-05-22,Mildura,10.2,12.0,Yes,Yes
2013-05-23,Mildura,8.8,17.6,Yes,No
2013-05-24,Mildura,3.9,18.0,No,No
2013-05-25,Mildura,7.1,16.9,No,No
2013-05-26,Mildura,5.7,18.8,No,No
2013-05-27,Mildura,3.9,17.3,No,No
2013-05-28,Mildura,3.1,18.5,No,No
2013-05-29,Mildura,5.1,23.2,No,Yes
2013-05-30,Mildura,9.2,16.1,Yes,Yes
2013-05-31,Mildura,11.3,20.2,Yes,Yes
2013-06-01,Mildura,13.5,15.9,Yes,Yes
2013-06-02,Mildura,9.2,17.1,Yes,No
2013-06-03,Mildura,7.0,16.6,No,No
2013-06-04,Mildura,6.0,13.4,No,No
2013-06-05,Mildura,8.0,15.3,No,No
2013-06-06,Mildura,10.5,17.3,No,No
2013-06-07,Mildura,11.2,18.2,No,No
2013-06-08,Mildura,2.0,17.1,No,No
2013-06-09,Mildura,2.3,16.5,No,No
2013-06-10,Mildura,3.7,20.2,No,No
2013-06-11,Mildura,8.2,20.8,No,Yes
2013-06-12,Mildura,11.3,15.4,Yes,Yes
2013-06-13,Mildura,11.0,14.6,Yes,Yes
2013-06-14,Mildura,9.2,14.7,Yes,No
2013-06-15,Mildura,6.0,14.5,No,No
2013-06-16,Mildura,2.1,14.8,No,No
2013-06-17,Mildura,1.1,14.8,No,No
2013-06-18,Mildura,4.3,14.8,No,No
2013-06-19,Mildura,2.7,15.0,No,No
2013-06-20,Mildura,1.9,16.1,No,No
2013-06-21,Mildura,2.8,16.7,No,Yes
2013-06-22,Mildura,6.6,15.4,Yes,No
2013-06-23,Mildura,8.0,17.4,No,No
2013-06-24,Mildura,2.8,16.8,No,No
2013-06-25,Mildura,1.9,16.5,No,No
2013-06-26,Mildura,0.9,18.5,No,No
2013-06-27,Mildura,5.0,18.4,No,No
2013-06-28,Mildura,7.1,17.9,No,No
2013-06-29,Mildura,6.1,16.5,No,No
2013-06-30,Mildura,5.3,18.4,No,No
2013-03-01,Nhil,9.8,27.4,No,No
2013-03-02,Nhil,12.6,30.1,No,No
2013-03-03,Nhil,13.7,30.6,No,No
2013-03-04,Nhil,16.9,32.4,No,No
2013-03-05,Nhil,18.9,34.2,No,No
2013-03-06,Nhil,19.4,35.2,No,No
2013-03-07,Nhil,21.5,35.2,No,No
2013-03-08,Nhil,23.1,37.3,No,No
2013-03-09,Nhil,20.5,36.5,No,No
2013-03-10,Nhil,21.7,37.7,No,No
2013-03-11,Nhil,21.4,39.0,No,No
2013-03-12,Nhil,22.4,38.5,No,No
2013-03-13,Nhil,18.1,25.4,No,No
2013-03-14,Nhil,11.9,26.5,No,No
2013-03-15,Nhil,9.2,26.9,No,No
2013-03-16,Nhil,13.5,23.8,No,No
2013-03-17,Nhil,6.7,21.3,No,No
2013-03-18,Nhil,6.7,23.5,No,No
2013-03-19,Nhil,9.9,25.9,No,No
2013-03-20,Nhil,12.1,30.9,No,No
2013-03-21,Nhil,16.2,25.0,No,No
2013-03-22,Nhil,12.5,18.3,No,No
2013-03-23,Nhil,10.3,24.7,No,No
2013-03-24,Nhil,12.2,24.3,No,No
2013-03-25,Nhil,9.8,23.0,No,No
2013-03-26,Nhil,11.0,33.5,No,No
2013-03-27,Nhil,17.1,31.5,No,Yes
2013-03-28,Nhil,12.4,20.2,Yes,No
2013-03-29,Nhil,6.8,19.6,No,No
2013-03-30,Nhil,9.1,20.9,No,No
2013-03-31,Nhil,10.7,22.1,No,No
2013-04-01,Nhil,11.4,22.1,No,No
2013-04-02,Nhil,11.7,23.8,No,No
2013-04-03,Nhil,5.1,20.5,No,No
2013-04-04,Nhil,4.6,23.9,No,No
2013-04-05,Nhil,8.0,28.4,No,No
2013-04-06,Nhil,14.1,31.1,No,No
2013-04-07,Nhil,12.0,30.1,No,No
2013-04-08,Nhil,10.6,27.4,No,No
2013-04-09,Nhil,9.1,28.0,No,No
2013-04-10,Nhil,8.9,28.8,No,No
2013-04-11,Nhil,10.3,28.7,No,No
2013-04-12,Nhil,13.6,30.4,No,No
2013-04-13,Nhil,17.2,25.4,No,No
2013-04-14,Nhil,12.7,23.8,No,No
2013-04-15,Nhil,8.1,20.6,No,No
2013-04-16,Nhil,3.5,19.9,No,No
2013-04-17,Nhil,6.6,20.8,No,No
2013-04-18,Nhil,6.9,22.0,No,No
2013-04-19,Nhil,2.2,18.5,No,No
2013-04-20,Nhil,4.1,20.3,No,No
2013-04-21,Nhil,5.6,17.4,No,Yes
2013-04-22,Nhil,9.9,19.4,Yes,No
2013-04-23,Nhil,8.0,17.4,No,No
2013-04-24,Nhil,9.8,19.8,No,Yes
2013-04-25,Nhil,9.6,20.8,Yes,No
2013-04-26,Nhil,11.9,22.6,No,No
2013-04-27,Nhil,12.5,27.8,No,No
2013-04-28,Nhil,13.9,18.6,No,No
2013-04-29,Nhil,12.2,19.1,No,No
2013-04-30,Nhil,7.9,19.9,No,No
2013-05-01,Nhil,7.7,20.3,No,No
2013-05-02,Nhil,0.5,18.4,No,No
2013-05-03,Nhil,5.4,22.4,No,No
2013-05-04,Nhil,6.9,17.4,No,No
2013-05-05,Nhil,0.5,16.9,No,No
2013-05-06,Nhil,7.8,12.2,No,Yes
2013-05-07,Nhil,8.4,23.9,Yes,No
2013-05-08,Nhil,8.8,26.3,No,No
2013-05-09,Nhil,9.6,27.9,No,No
2013-05-10,Nhil,12.0,26.3,No,No
2013-05-11,Nhil,12.6,26.3,No,No
2013-05-12,Nhil,12.6,16.9,No,Yes
2013-05-13,Nhil,6.6,13.8,Yes,No
2013-05-14,Nhil,4.9,14.6,No,Yes
2013-05-15,Nhil,7.7,15.8,Yes,Yes
2013-05-16,Nhil,7.1,17.3,Yes,No
2013-05-17,Nhil,4.8,14.9,No,No
2013-05-18,Nhil,4.6,14.7,No,No
2013-05-19,Nhil,3.5,19.1,No,No
2013-05-20,Nhil,6.6,15.6,No,Yes
2013-05-21,Nhil,6.3,14.8,Yes,Yes
2013-05-22,Nhil,8.1,12.9,Yes,Yes
2013-05-23,Nhil,4.8,16.6,Yes,No
2013-05-24,Nhil,2.2,17.0,No,No
2013-05-25,Nhil,5.8,18.4,No,No
2013-05-26,Nhil,6.6,14.8,No,No
2013-05-27,Nhil,8.4,16.0,No,No
2013-05-28,Nhil,5.7,16.3,No,No
2013-05-29,Nhil,6.6,18.1,No,No
2013-05-30,Nhil,8.2,17.3,No,No
2013-05-31,Nhil,12.7,14.9,No,Yes
2013-06-01,Nhil,13.2,15.5,Yes,Yes
2013-06-02,Nhil,8.0,15.5,Yes,No
2013-06-03,Nhil,8.6,14.9,No,No
2013-06-04,Nhil,10.7,13.4,No,No
2013-06-05,Nhil,9.2,13.6,No,No
2013-06-06,Nhil,9.6,17.2,No,Yes
2013-06-07,Nhil,9.0,14.6,Yes,No
2013-06-08,Nhil,1.6,13.5,No,No
2013-06-09,Nhil,4.2,15.0,No,No
2013-06-10,Nhil,5.9,19.2,No,No
2013-06-11,Nhil,7.7,17.1,No,Yes
2013-06-12,Nhil,10.1,11.9,Yes,Yes
2013-06-13,Nhil,10.6,14.2,Yes,No
2013-06-14,Nhil,9.0,13.3,No,No
2013-06-15,Nhil,5.5,14.9,No,No
2013-06-16,Nhil,2.2,14.2,No,No
2013-06-17,Nhil,1.6,12.4,No,No
2013-06-18,Nhil,1.8,14.6,No,No
2013-06-19,Nhil,1.7,13.3,No,No
2013-06-20,Nhil,3.3,12.8,No,No
2013-06-21,Nhil,4.3,13.4,No,Yes
2013-06-22,Nhil,6.1,13.9,Yes,No
2013-06-23,Nhil,4.7,13.4,No,No
2013-06-24,Nhil,3.3,14.4,No,No
2013-06-25,Nhil,0.9,14.5,No,No
2013-06-26,Nhil,1.0,15.3,No,No
2013-06-27,Nhil,2.4,17.0,No,No
2013-06-28,Nhil,2.3,16.9,No,No
2013-06-29,Nhil,3.5,15.1,No,No
2013-06-30,Nhil,4.7,16.6,No,Yes
2012-07-01,Portland,6.7,11.8,Yes,Yes
2012-07-02,Portland,7.9,12.9,Yes,Yes
2012-07-03,Portland,7.8,13.4,Yes,Yes
2012-07-04,Portland,4.6,12.9,Yes,No
2012-07-05,Portland,2.6,13.4,No,No
2012-07-06,Portland,1.8,12.9,No,No
2012-07-07,Portland,1.4,13.3,No,No
2012-07-08,Portland,2.5,14.1,No,No
2012-07-09,Portland,6.5,13.4,No,Yes
2012-07-10,Portland,8.7,12.2,Yes,Yes
2012-07-11,Portland,9.8,13.9,Yes,No
2012-07-12,Portland,9.1,14.5,No,No
2012-07-13,Portland,3.7,14.5,No,Yes
2012-07-14,Portland,8.7,11.1,Yes,Yes
2012-07-15,Portland,7.7,14.3,Yes,Yes
2012-07-16,Portland,8.9,16.0,Yes,No
2012-07-17,Portland,8.6,15.4,No,Yes
2012-07-18,Portland,6.6,12.3,Yes,Yes
2012-07-19,Portland,5.9,14.1,Yes,Yes
2012-07-20,Portland,7.6,14.6,Yes,No
2012-07-21,Portland,7.0,15.2,No,Yes
2012-07-22,Portland,8.0,15.1,Yes,Yes
2012-07-23,Portland,7.4,13.7,Yes,No
2012-07-24,Portland,6.4,15.0,No,No
2012-07-25,Portland,7.6,14.8,No,Yes
2012-07-26,Portland,8.3,13.7,Yes,Yes
2012-07-27,Portland,10.3,12.2,Yes,Yes
2012-07-28,Portland,8.5,13.8,Yes,Yes
2012-07-29,Portland,7.3,13.1,Yes,Yes
2012-07-30,Portland,7.6,12.5,Yes,Yes
2012-07-31,Portland,7.7,13.1,Yes,No
2012-08-01,Portland,3.3,13.7,No,No
2012-08-02,Portland,4.5,13.4,No,Yes
2012-08-03,Portland,6.5,14.4,Yes,Yes
2012-08-04,Portland,7.0,13.2,Yes,Yes
2012-08-05,Portland,8.3,12.5,Yes,Yes
2012-08-06,Portland,6.2,12.4,Yes,Yes
2012-08-07,Portland,5.8,15.7,Yes,Yes
2012-08-08,Portland,9.1,14.9,Yes,Yes
2012-08-09,Portland,7.9,12.8,Yes,Yes
2012-08-10,Portland,9.2,13.5,Yes,Yes
2012-08-11,Portland,9.7,14.1,Yes,No
2012-08-12,Portland,6.0,13.7,No,No
2012-08-13,Portland,2.9,13.7,No,Yes
2012-08-14,Portland,6.6,13.9,Yes,No
2012-08-15,Portland,6.7,13.1,No,Yes
2012-08-16,Portland,5.7,13.6,Yes,Yes
2012-08-17,Portland,6.7,11.3,Yes,Yes
2012-08-18,Portland,8.2,12.1,Yes,No
2012-08-19,Portland,5.2,12.4,No,Yes
2012-08-20,Portland,7.3,14.7,Yes,No
2012-08-21,Portland,8.7,11.5,No,Yes
2012-08-22,Portland,5.0,17.2,Yes,Yes
2012-08-23,Portland,6.1,11.8,Yes,Yes
2012-08-24,Portland,5.7,11.3,Yes,Yes
2012-08-25,Portland,7.2,13.6,Yes,No
2012-08-26,Portland,9.3,12.5,No,No
2012-08-27,Portland,7.8,13.6,No,No
2012-08-28,Portland,8.5,19.1,No,No
2012-08-29,Portland,9.8,15.3,No,Yes
2012-08-30,Portland,5.7,11.6,Yes,Yes
2012-08-31,Portland,6.6,13.2,Yes,No
2012-09-01,Portland,8.4,13.0,No,No
2012-09-02,Portland,4.1,18.3,No,No
2012-09-03,Portland,4.0,17.4,No,No
2012-09-04,Portland,6.9,22.4,No,No
2012-09-05,Portland,12.1,14.0,No,Yes
2012-09-06,Portland,9.6,16.2,Yes,Yes
2012-09-07,Portland,7.2,12.7,Yes,Yes
2012-09-08,Portland,8.7,12.6,Yes,No
2012-09-09,Portland,9.1,14.1,No,No
2012-09-10,Portland,5.4,14.4,No,No
2012-09-11,Portland,4.0,20.2,No,No
2012-09-12,Portland,7.7,19.1,No,Yes
2012-09-13,Portland,5.9,13.4,Yes,No
2012-09-14,Portland,7.7,14.2,No,Yes
2012-09-15,Portland,3.9,15.4,Yes,Yes
2012-09-16,Portland,8.5,14.3,Yes,Yes
2012-09-17,Portland,5.8,14.2,Yes,No
2012-09-18,Portland,3.6,14.5,No,No
2012-09-19,Portland,2.8,16.7,No,No
2012-09-20,Portland,9.9,21.8,No,No
2012-09-21,Portland,11.5,15.6,No,No
2012-09-22,Portland,5.6,20.7,No,Yes
2012-09-23,Portland,8.1,13.7,Yes,Yes
2012-09-24,Portland,5.8,12.7,Yes,No
2012-09-25,Portland,5.2,15.5,No,No
2012-09-26,Portland,7.6,22.5,No,No
2012-09-27,Portland,8.9,20.6,No,Yes
2012-09-28,Portland,10.1,15.2,Yes,Yes
2012-09-29,Portland,3.7,12.3,Yes,Yes
2012-09-30,Portland,7.3,14.1,Yes,Yes
2012-10-01,Portland,9.3,15.2,Yes,No
2012-10-02,Portland,7.6,16.5,No,No
2012-10-03,Portland,7.9,24.2,No,No
2012-10-04,Portland,13.0,21.2,No,No
2012-10-05,Portland,9.2,14.4,No,Yes
2012-10-06,Portland,6.2,12.8,Yes,No
2012-10-07,Portland,7.9,13.8,No,No
2012-10-08,Portland,6.4,14.5,No,No
2012-10-09,Portland,2.8,13.3,No,Yes
2012-10-10,Portland,3.7,13.1,Yes,Yes
2012-10-11,Portland,5.6,13.4,Yes,Yes
2012-10-12,Portland,8.9,12.9,Yes,Yes
2012-10-13,Portland,9.5,13.9,Yes,No
2012-10-14,Portland,4.8,23.4,No,No
2012-10-15,Portland,9.2,18.5,No,No
2012-10-16,Portland,9.5,16.7,No,Yes
2012-10-17,Portland,9.8,14.9,Yes,No
2012-10-18,Portland,4.7,16.9,No,No
2012-10-19,Portland,9.3,19.0,No,No
2012-10-20,Portland,8.6,16.8,No,Yes
2012-10-21,Portland,7.9,14.9,Yes,No
2012-10-22,Portland,4.3,16.8,No,No
2012-10-23,Portland,4.7,23.1,No,No
2012-10-24,Portland,15.1,21.4,No,Yes
2012-10-25,Portland,11.5,13.6,Yes,Yes
2012-10-26,Portland,6.9,14.9,Yes,Yes
2012-10-27,Portland,9.2,13.7,Yes,No
2012-10-28,Portland,9.1,15.0,No,No
2012-10-29,Portland,5.6,21.7,No,No
2012-10-30,Portland,10.6,29.5,No,No
2012-10-31,Portland,13.7,21.6,No,Yes
2012-11-01,Portland,9.6,13.7,Yes,No
2012-11-02,Portland,9.0,14.1,No,No
2012-11-03,Portland,9.2,17.1,No,No
2012-11-04,Portland,8.5,28.8,No,No
2012-11-05,Portland,12.2,26.0,No,Yes
2012-11-06,Portland,13.0,18.7,Yes,No
2012-11-07,Portland,8.1,18.5,No,No
2012-11-08,Portland,9.2,16.2,No,Yes
2012-11-09,Portland,9.9,15.4,Yes,No
2012-11-10,Portland,3.4,17.1,No,No
2012-11-11,Portland,6.3,27.0,No,No
2012-11-12,Portland,13.8,16.9,No,No
2012-11-13,Portland,5.9,16.5,No,No
2012-11-14,Portland,1.5,17.0,No,No
2012-11-15,Portland,4.0,15.8,No,No
2012-11-16,Portland,10.8,16.3,No,No
2012-11-17,Portland,9.7,16.8,No,Yes
2012-11-18,Portland,9.6,16.7,Yes,No
2012-11-19,Portland,2.8,20.4,No,No
2012-11-20,Portland,9.8,30.7,No,No
2012-11-21,Portland,12.1,17.1,No,No
2012-11-22,Portland,8.2,16.3,No,No
2012-11-23,Portland,11.6,22.0,No,No
2012-11-24,Portland,13.7,28.3,No,No
2012-11-25,Portland,12.9,18.3,No,No
2012-11-26,Portland,12.3,19.2,No,Yes
2012-11-27,Portland,13.1,18.5,Yes,No
2012-11-28,Portland,13.8,24.4,No,No
2012-11-29,Portland,15.4,35.5,No,No
